kepid,kepoi_name,koi_pdisposition,koi_period,koi_period_err1,koi_period_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2
8890150,2650.02,CANDIDATE,7.054294830,4.1320000e-05,-4.1320000e-05,1.22,0.07,0.11,0.635,0.020,-0.021,0.620,0.015,-0.015
8890150,2650.01,CANDIDATE,34.989784700,3.8030000e-04,-3.8030000e-04,1.39,0.11,0.08,0.635,0.020,-0.021,0.620,0.015,-0.015
8890783,464.02,CANDIDATE,5.350156114,4.5420000e-06,-4.5420000e-06,2.45,0.07,0.06,0.898,0.020,-0.020,0.957,0.036,-0.047
8890783,464.01,CANDIDATE,58.362057910,4.0950000e-05,-4.0950000e-05,6.61,0.29,0.17,0.898,0.020,-0.020,0.957,0.036,-0.047
8890924,4269.02,CANDIDATE,4.440854100,1.0960000e-04,-1.0960000e-04,1.75,0.14,0.12,3.077,0.080,-0.082,1.150,0.166,-0.190
8890924,4269.01,CANDIDATE,26.656573700,2.0520000e-04,-2.0520000e-04,4.17,0.94,0.35,3.077,0.080,-0.082,1.150,0.166,-0.190
8934103,4009.02,CANDIDATE,77.792718000,2.6040000e-03,-2.6040000e-03,1.58,0.07,0.24,0.905,0.038,-0.034,0.850,0.058,-0.055
8934103,4009.01,CANDIDATE,175.138920000,2.5810000e-03,-2.5810000e-03,2.23,0.15,0.11,0.905,0.038,-0.034,0.850,0.058,-0.055
8949925,2972.01,CANDIDATE,13.251121400,2.0200000e-04,-2.0200000e-04,2.54,0.15,0.19,1.561,0.071,-0.067,1.110,0.106,-0.080
8949925,2972.02,CANDIDATE,42.029229800,8.2460000e-04,-8.2460000e-04,2.99,0.23,0.17,1.561,0.071,-0.067,1.110,0.106,-0.080
8950568,2038.02,CANDIDATE,12.513533250,6.1510000e-05,-6.1510000e-05,1.88,0.42,0.10,0.875,0.021,-0.020,0.928,0.036,-0.044
8950568,2038.03,CANDIDATE,17.913421500,2.1490000e-04,-2.1490000e-04,1.40,0.38,0.20,0.875,0.021,-0.020,0.928,0.036,-0.044
8950568,2038.04,CANDIDATE,25.214914300,3.9920000e-04,-3.9920000e-04,1.19,0.14,0.06,0.875,0.021,-0.020,0.928,0.036,-0.044
8958939,7117.01,CANDIDATE,8.292755800,1.5270000e-04,-1.5270000e-04,1.37,0.09,0.18,1.283,0.070,-0.067,1.031,0.076,-0.074
8958939,7117.02,CANDIDATE,22.786522000,4.0690000e-04,-4.0690000e-04,1.97,0.26,0.23,1.283,0.070,-0.067,1.031,0.076,-0.074
8962094,700.02,CANDIDATE,9.360597050,2.3100000e-05,-2.3100000e-05,1.53,0.11,0.16,0.897,0.019,-0.019,0.822,0.061,-0.053
8962094,700.03,CANDIDATE,14.667229300,5.8020000e-05,-5.8020000e-05,1.31,0.26,0.06,0.897,0.019,-0.019,0.822,0.061,-0.053
8962094,700.01,CANDIDATE,30.864365120,5.4010000e-05,-5.4010000e-05,2.41,0.05,0.28,0.897,0.019,-0.019,0.822,0.061,-0.053
8962094,700.04,CANDIDATE,68.160989700,4.5250000e-04,-4.5250000e-04,1.57,0.04,0.08,0.897,0.019,-0.019,0.822,0.061,-0.053
8972058,159.02,CANDIDATE,2.403640701,7.5400000e-06,-7.5400000e-06,1.18,0.12,0.23,1.119,0.023,-0.023,1.119,0.043,-0.059
8972058,159.01,CANDIDATE,8.990886210,1.1350000e-05,-1.1350000e-05,2.65,0.05,0.22,1.119,0.023,-0.023,1.119,0.043,-0.059
8978528,1874.02,CANDIDATE,7.416347010,2.7520000e-05,-2.7520000e-05,1.52,0.05,0.09,0.667,0.014,-0.014,0.670,0.029,-0.023
8978528,1874.01,CANDIDATE,18.684837700,5.2690000e-05,-5.2690000e-05,2.36,0.06,0.11,0.667,0.014,-0.014,0.670,0.029,-0.023
9002278,701.02,CANDIDATE,5.714896920,6.7560000e-06,-6.7560000e-06,1.40,0.06,0.03,0.696,0.012,-0.011,0.705,0.034,-0.032
9002278,701.05,CANDIDATE,12.441800300,1.7630000e-04,-1.7630000e-04,0.60,0.04,0.04,0.696,0.012,-0.011,0.705,0.034,-0.032
9002278,701.01,CANDIDATE,18.164073040,1.7620000e-05,-1.7620000e-05,2.08,0.06,0.04,0.696,0.012,-0.011,0.705,0.034,-0.032
9002278,701.03,CANDIDATE,122.385868100,5.0220000e-04,-5.0220000e-04,1.80,0.07,0.04,0.696,0.012,-0.011,0.705,0.034,-0.032
9002278,701.04,CANDIDATE,267.282521000,4.8100000e-03,-4.8100000e-03,1.50,0.06,0.08,0.696,0.012,-0.011,0.705,0.034,-0.032
9002538,3196.01,CANDIDATE,4.960610940,2.8100000e-05,-2.8100000e-05,0.56,0.03,0.03,1.237,0.024,-0.022,1.212,0.045,-0.059
9002538,3196.02,CANDIDATE,6.882977560,4.9640000e-05,-4.9640000e-05,0.73,0.02,0.07,1.237,0.024,-0.022,1.212,0.045,-0.059
9006186,2169.04,CANDIDATE,2.192519030,3.2670000e-05,-3.2670000e-05,0.39,0.02,0.06,0.876,0.016,-0.015,0.907,0.045,-0.054
9006186,2169.02,CANDIDATE,3.266627330,1.3950000e-05,-1.3950000e-05,0.71,0.21,0.04,0.876,0.016,-0.015,0.907,0.045,-0.054
9006186,2169.03,CANDIDATE,4.272264210,2.2360000e-05,-2.2360000e-05,0.66,0.21,0.07,0.876,0.016,-0.015,0.907,0.045,-0.054
9006186,2169.01,CANDIDATE,5.452987420,1.8200000e-05,-1.8200000e-05,0.96,0.07,0.16,0.876,0.016,-0.015,0.907,0.045,-0.054
9006449,1413.01,CANDIDATE,12.645042910,9.9770000e-05,-9.9770000e-05,4.03,0.23,0.77,2.298,0.113,-0.106,1.176,0.076,-0.090
9006449,1413.02,CANDIDATE,21.526295800,1.6100000e-04,-1.6100000e-04,3.52,0.39,0.42,2.298,0.113,-0.106,1.176,0.076,-0.090
9006449,1413.03,CANDIDATE,33.884582500,3.8640000e-04,-3.8640000e-04,4.51,0.24,1.17,2.298,0.113,-0.106,1.176,0.076,-0.090
9008103,3283.02,CANDIDATE,20.571810700,2.1750000e-04,-2.1750000e-04,1.33,0.09,0.08,0.702,0.019,-0.020,0.723,0.033,-0.034
9008103,3283.03,CANDIDATE,87.707513000,1.1190000e-03,-1.1190000e-03,1.68,0.14,0.21,0.702,0.019,-0.020,0.723,0.033,-0.034
9008737,2768.01,CANDIDATE,11.828884300,3.1580000e-04,-3.1580000e-04,1.09,0.09,0.08,0.791,0.022,-0.021,0.837,0.037,-0.052
9008737,2768.02,CANDIDATE,14.751203400,2.0400000e-04,-2.0400000e-04,1.50,0.47,0.36,0.791,0.022,-0.021,0.837,0.037,-0.052
9015738,1616.01,CANDIDATE,13.932915480,4.4590000e-05,-4.4590000e-05,1.65,0.07,0.26,1.199,0.022,-0.021,1.179,0.050,-0.066
9015738,1616.02,CANDIDATE,34.775371000,1.2740000e-03,-1.2740000e-03,0.76,0.17,0.16,1.199,0.022,-0.021,1.179,0.050,-0.066
9020114,3088.01,CANDIDATE,3.484128740,1.4830000e-05,-1.4830000e-05,1.32,0.09,0.08,1.042,0.034,-0.033,0.935,0.064,-0.060
9020114,3088.02,CANDIDATE,67.876660500,7.9650000e-04,-7.9650000e-04,2.05,0.13,0.18,1.042,0.034,-0.033,0.935,0.064,-0.060
9022166,2175.01,CANDIDATE,26.847596200,1.5720000e-04,-1.5720000e-04,3.32,0.09,0.17,2.064,0.055,-0.054,1.220,0.056,-0.063
9022166,2175.02,CANDIDATE,72.382698300,6.9530000e-04,-6.9530000e-04,4.37,0.62,0.48,2.064,0.055,-0.054,1.220,0.056,-0.063
9026749,2564.02,CANDIDATE,17.663797900,6.4050000e-04,-6.4050000e-04,1.73,0.06,0.28,1.976,0.062,-0.059,1.277,0.111,-0.081
9026749,2564.01,CANDIDATE,66.557672800,8.9920000e-04,-8.9920000e-04,2.88,0.14,0.13,1.976,0.062,-0.059,1.277,0.111,-0.081
9071593,2257.01,CANDIDATE,32.563524900,2.3690000e-04,-2.3690000e-04,1.90,0.09,0.11,0.797,0.029,-0.027,0.798,0.047,-0.049
9071593,2257.02,CANDIDATE,59.284064000,6.9920000e-04,-6.9920000e-04,1.68,0.07,0.16,0.797,0.029,-0.027,0.798,0.047,-0.049
9092504,2716.01,CANDIDATE,0.962864171,2.1060000e-06,-2.1060000e-06,1.81,0.26,0.17,0.961,0.057,-0.051,0.936,0.063,-0.067
9092504,2716.02,CANDIDATE,6.460047280,3.0150000e-05,-3.0150000e-05,2.15,0.35,0.28,0.961,0.057,-0.051,0.936,0.063,-0.067
9093086,6191.01,CANDIDATE,9.704337900,1.7440000e-04,-1.7440000e-04,1.21,0.09,0.10,1.060,0.032,-0.030,1.077,0.044,-0.055
9093086,6191.02,CANDIDATE,12.771382600,2.1230000e-04,-2.1230000e-04,1.28,0.09,0.12,1.060,0.032,-0.030,1.077,0.044,-0.055
9100953,4500.01,CANDIDATE,8.701796110,8.5680000e-05,-8.5680000e-05,1.23,0.09,0.08,0.720,0.024,-0.021,0.748,0.035,-0.039
9100953,4500.03,CANDIDATE,14.751006800,1.8030000e-04,-1.8030000e-04,1.53,0.50,0.19,0.720,0.024,-0.021,0.748,0.035,-0.039
9100953,4500.02,CANDIDATE,44.985188500,4.8730000e-04,-4.8730000e-04,1.89,0.40,0.16,0.720,0.024,-0.021,0.748,0.035,-0.039
9101496,1915.01,CANDIDATE,6.562264830,1.8960000e-05,-1.8960000e-05,3.07,0.37,0.18,1.811,0.053,-0.054,1.370,0.047,-0.064
9101496,1915.02,CANDIDATE,67.844689000,1.0050000e-03,-1.0050000e-03,2.65,0.12,0.15,1.811,0.053,-0.054,1.370,0.047,-0.064
9117416,3425.02,CANDIDATE,3.157220860,1.9470000e-05,-1.9470000e-05,1.42,0.08,0.05,2.018,0.034,-0.039,1.459,0.088,-0.082
9117416,3425.03,CANDIDATE,7.643703630,6.1830000e-05,-6.1830000e-05,1.87,0.44,0.19,2.018,0.034,-0.039,1.459,0.088,-0.082
9117416,3425.01,CANDIDATE,20.034708000,1.8190000e-04,-1.8190000e-04,2.26,0.10,0.09,2.018,0.034,-0.039,1.459,0.088,-0.082
9141746,929.02,CANDIDATE,2.851883380,4.3230000e-05,-4.3230000e-05,1.46,0.11,0.19,1.312,0.087,-0.083,1.036,0.085,-0.080
9141746,929.01,CANDIDATE,6.491682808,1.6850000e-06,-1.6850000e-06,11.45,0.76,0.73,1.312,0.087,-0.083,1.036,0.085,-0.080
9146018,584.03,CANDIDATE,6.470277060,4.5360000e-05,-4.5360000e-05,1.16,0.26,0.11,0.996,0.022,-0.020,1.001,0.054,-0.061
9146018,584.01,CANDIDATE,9.926721500,1.1630000e-05,-1.1630000e-05,2.79,0.24,0.15,0.996,0.022,-0.020,1.001,0.054,-0.061
9146018,584.02,CANDIDATE,21.223493250,4.8500000e-05,-4.8500000e-05,2.67,0.24,0.28,0.996,0.022,-0.020,1.001,0.054,-0.061
9205938,2162.01,CANDIDATE,108.593113000,1.1300000e-03,-1.1300000e-03,1.65,0.08,0.06,0.903,0.023,-0.021,0.861,0.058,-0.056
9205938,2162.02,CANDIDATE,199.668760000,3.9610000e-03,-3.9610000e-03,1.42,0.09,0.07,0.903,0.023,-0.021,0.861,0.058,-0.056
9209624,2443.01,CANDIDATE,6.791646560,4.3130000e-05,-4.3130000e-05,1.14,0.07,0.05,1.130,0.028,-0.027,0.911,0.068,-0.061
9209624,2443.02,CANDIDATE,11.837693300,1.0510000e-04,-1.0510000e-04,1.13,0.04,0.09,1.130,0.028,-0.027,0.911,0.068,-0.061
9221517,2281.01,CANDIDATE,0.769854899,1.2430000e-06,-1.2430000e-06,0.89,0.21,0.07,0.789,0.014,-0.014,0.832,0.033,-0.043
9221517,2281.02,CANDIDATE,455.274050000,5.6540000e-02,-5.6540000e-02,1.48,0.30,0.26,0.789,0.014,-0.014,0.832,0.033,-0.043
9285265,3410.01,CANDIDATE,16.586032900,1.9240000e-04,-1.9240000e-04,2.25,0.19,0.17,1.498,0.096,-0.091,1.102,0.097,-0.082
9285265,3410.02,CANDIDATE,61.569765000,1.8040000e-03,-1.8040000e-03,2.63,0.22,0.23,1.498,0.096,-0.091,1.102,0.097,-0.082
9334289,934.01,CANDIDATE,5.826657508,6.4340000e-06,-6.4340000e-06,3.50,0.21,0.18,0.906,0.052,-0.046,0.895,0.055,-0.058
9334289,934.02,CANDIDATE,12.412163470,5.7120000e-05,-5.7120000e-05,2.20,0.16,0.12,0.906,0.052,-0.046,0.895,0.055,-0.058
9334289,934.03,CANDIDATE,18.746490110,8.7630000e-05,-8.7630000e-05,2.60,0.15,0.20,0.906,0.052,-0.046,0.895,0.055,-0.058
9347899,935.04,CANDIDATE,9.617314260,3.3500000e-05,-3.3500000e-05,1.88,0.11,0.11,1.217,0.053,-0.051,1.191,0.051,-0.059
9347899,935.01,CANDIDATE,20.860212290,2.3860000e-05,-2.3860000e-05,5.32,0.24,0.23,1.217,0.053,-0.051,1.191,0.051,-0.059
9347899,935.02,CANDIDATE,42.634278480,7.6740000e-05,-7.6740000e-05,5.06,0.23,0.22,1.217,0.053,-0.051,1.191,0.051,-0.059
9347899,935.03,CANDIDATE,87.647606800,4.1970000e-04,-4.1970000e-04,3.88,0.20,0.18,1.217,0.053,-0.051,1.191,0.051,-0.059
9349757,3348.02,CANDIDATE,17.718978600,3.2570000e-04,-3.2570000e-04,1.34,0.11,0.11,1.026,0.044,-0.041,1.035,0.055,-0.063
9349757,3348.01,CANDIDATE,36.433786700,3.7770000e-04,-3.7770000e-04,2.05,0.14,0.12,1.026,0.044,-0.041,1.035,0.055,-0.063
9351316,2078.01,CANDIDATE,18.784292320,7.6330000e-05,-7.6330000e-05,2.19,0.48,0.19,0.657,0.014,-0.014,0.670,0.024,-0.022
9351316,2078.02,CANDIDATE,161.515617000,1.2580000e-03,-1.2580000e-03,2.95,0.22,0.12,0.657,0.014,-0.014,0.670,0.024,-0.022
9364290,2374.01,CANDIDATE,5.262118330,2.7500000e-05,-2.7500000e-05,1.69,0.26,0.15,1.133,0.035,-0.032,1.091,0.064,-0.073
9364290,2374.02,CANDIDATE,12.162819500,6.2560000e-05,-6.2560000e-05,2.72,0.12,0.79,1.133,0.035,-0.032,1.091,0.064,-0.073
9388479,936.02,CANDIDATE,0.893040969,4.6100000e-07,-4.6100000e-07,1.42,0.05,0.04,0.525,0.013,-0.013,0.515,0.012,-0.012
9388479,936.01,CANDIDATE,9.467821474,6.1290000e-06,-6.1290000e-06,2.45,0.07,0.06,0.525,0.013,-0.013,0.515,0.012,-0.012
9411166,1922.01,CANDIDATE,1.954525966,3.2830000e-06,-3.2830000e-06,2.38,0.36,0.18,1.136,0.057,-0.054,1.038,0.071,-0.072
9411166,1922.03,CANDIDATE,105.655265100,6.2450000e-04,-6.2450000e-04,4.21,0.22,0.24,1.136,0.057,-0.054,1.038,0.071,-0.072
9413156,4700.01,CANDIDATE,3.834883540,3.3740000e-05,-3.3740000e-05,1.34,0.11,0.11,0.860,0.046,-0.041,0.845,0.054,-0.052
9413156,4700.02,CANDIDATE,66.477620000,1.1340000e-03,-1.1340000e-03,2.03,0.15,0.21,0.860,0.046,-0.041,0.845,0.054,-0.052
9415172,938.02,CANDIDATE,1.045621950,2.7170000e-06,-2.7170000e-06,1.32,0.08,0.06,0.922,0.032,-0.029,0.954,0.047,-0.055
9415172,938.03,CANDIDATE,5.714623960,3.2500000e-05,-3.2500000e-05,1.62,0.07,0.12,0.922,0.032,-0.029,0.954,0.047,-0.055
9415172,938.01,CANDIDATE,9.946023570,2.0700000e-05,-2.0700000e-05,2.84,0.14,0.10,0.922,0.032,-0.029,0.954,0.047,-0.055
9451706,271.03,CANDIDATE,14.435945900,6.1950000e-05,-6.1950000e-05,1.48,0.41,0.08,1.368,0.029,-0.027,1.306,0.048,-0.061
9451706,271.02,CANDIDATE,29.393371610,7.2090000e-05,-7.2090000e-05,2.53,0.30,0.08,1.368,0.029,-0.027,1.306,0.048,-0.061
9451706,271.01,CANDIDATE,48.630380500,1.6190000e-04,-1.6190000e-04,2.51,0.09,0.06,1.368,0.029,-0.027,1.306,0.048,-0.061
9455556,1396.02,CANDIDATE,3.701220610,1.3820000e-05,-1.3820000e-05,1.67,0.11,0.10,0.932,0.044,-0.040,0.944,0.054,-0.058
9455556,1396.01,CANDIDATE,6.626434410,1.6610000e-05,-1.6610000e-05,2.63,0.14,0.12,0.932,0.044,-0.040,0.944,0.054,-0.058
9458613,707.05,CANDIDATE,5.668158210,1.5660000e-05,-1.5660000e-05,1.76,0.07,0.06,1.614,0.046,-0.044,1.313,0.051,-0.069
9458613,707.04,CANDIDATE,13.175559990,3.6110000e-05,-3.6110000e-05,2.69,0.10,0.08,1.614,0.046,-0.044,1.313,0.051,-0.069
9458613,707.01,CANDIDATE,21.775681580,3.3270000e-05,-3.3270000e-05,4.54,0.14,0.12,1.614,0.046,-0.044,1.313,0.051,-0.069
9458613,707.03,CANDIDATE,31.784815700,1.0060000e-04,-1.0060000e-04,3.39,0.13,0.10,1.614,0.046,-0.044,1.313,0.051,-0.069
9458613,707.02,CANDIDATE,41.028342400,1.4180000e-04,-1.4180000e-04,3.74,0.13,0.11,1.614,0.046,-0.044,1.313,0.051,-0.069
9466668,939.03,CANDIDATE,1.620467654,5.9240000e-06,-5.9240000e-06,1.24,0.07,0.06,0.986,0.032,-0.030,0.999,0.052,-0.061
9466668,939.01,CANDIDATE,3.388012244,9.4900000e-06,-9.4900000e-06,1.66,0.06,0.08,0.986,0.032,-0.030,0.999,0.052,-0.061
9466668,939.02,CANDIDATE,5.839097610,2.0220000e-05,-2.0220000e-05,1.63,0.07,0.08,0.986,0.032,-0.030,0.999,0.052,-0.061
9466668,939.04,CANDIDATE,10.681695100,5.1740000e-05,-5.1740000e-05,1.81,0.33,0.12,0.986,0.032,-0.030,0.999,0.052,-0.061
9474756,3495.02,CANDIDATE,6.685438000,1.8280000e-04,-1.8280000e-04,1.44,0.36,0.20,1.329,0.051,-0.041,0.998,0.086,-0.075
9474756,3495.01,CANDIDATE,17.606270100,3.9760000e-04,-3.9760000e-04,1.97,0.09,0.50,1.329,0.051,-0.041,0.998,0.086,-0.075
9475552,2694.01,CANDIDATE,0.843379985,8.5300000e-07,-8.5300000e-07,1.46,0.23,0.13,0.736,0.014,-0.014,0.781,0.027,-0.033
9475552,2694.02,CANDIDATE,6.566069410,1.9440000e-05,-1.9440000e-05,1.57,0.27,0.15,0.736,0.014,-0.014,0.781,0.027,-0.033
9489524,2029.04,CANDIDATE,4.788500840,6.0310000e-05,-6.0310000e-05,0.60,0.05,0.06,0.736,0.014,-0.013,0.769,0.032,-0.042
9489524,2029.03,CANDIDATE,6.887311300,8.9430000e-05,-8.9430000e-05,0.69,0.04,0.07,0.736,0.014,-0.013,0.769,0.032,-0.042
9489524,2029.02,CANDIDATE,10.055502670,8.7090000e-05,-8.7090000e-05,0.88,0.06,0.04,0.736,0.014,-0.013,0.769,0.032,-0.042
9489524,2029.01,CANDIDATE,16.332699810,7.7670000e-05,-7.7670000e-05,1.53,0.24,0.27,0.736,0.014,-0.013,0.769,0.032,-0.042
9517393,2076.01,CANDIDATE,56.776983100,3.3330000e-04,-3.3330000e-04,3.25,0.44,0.24,1.023,0.040,-0.038,1.033,0.052,-0.066
9517393,2076.02,CANDIDATE,219.321556200,8.5170000e-04,-8.5170000e-04,6.18,0.25,0.24,1.023,0.040,-0.038,1.033,0.052,-0.066
9518318,1978.01,CANDIDATE,6.511123850,1.0510000e-05,-1.0510000e-05,2.73,0.11,0.39,0.884,0.028,-0.027,0.918,0.044,-0.057
9518318,1978.02,CANDIDATE,23.851633210,6.8210000e-05,-6.8210000e-05,2.98,0.12,0.42,0.884,0.028,-0.027,0.918,0.044,-0.057
9529744,1806.03,CANDIDATE,8.371595540,7.4930000e-05,-7.4930000e-05,1.74,0.09,0.48,1.294,0.034,-0.033,0.975,0.076,-0.067
9529744,1806.02,CANDIDATE,17.934660600,1.4630000e-04,-1.4630000e-04,2.04,0.15,0.52,1.294,0.034,-0.033,0.975,0.076,-0.067
9530945,708.02,CANDIDATE,7.693636270,2.0570000e-05,-2.0570000e-05,2.71,0.09,0.10,1.556,0.043,-0.040,1.247,0.055,-0.074
9530945,708.01,CANDIDATE,17.406652160,3.3600000e-05,-3.3600000e-05,3.77,0.12,0.10,1.556,0.043,-0.040,1.247,0.055,-0.074
9579641,115.03,CANDIDATE,3.435916310,4.7290000e-05,-4.7290000e-05,0.51,0.02,0.06,1.023,0.021,-0.020,1.027,0.047,-0.060
9579641,115.01,CANDIDATE,5.412203927,3.0520000e-06,-3.0520000e-06,2.77,0.06,0.22,1.023,0.021,-0.020,1.027,0.047,-0.060
9579641,115.02,CANDIDATE,7.125943870,1.4060000e-05,-1.4060000e-05,1.69,0.05,0.25,1.023,0.021,-0.020,1.027,0.047,-0.060
9590976,710.03,CANDIDATE,3.886888620,2.2660000e-05,-2.2660000e-05,1.40,0.07,0.06,1.835,0.046,-0.045,1.279,0.064,-0.112
9590976,710.01,CANDIDATE,5.374932890,1.2460000e-05,-1.2460000e-05,2.31,0.08,0.07,1.835,0.046,-0.045,1.279,0.064,-0.112
9590976,710.02,CANDIDATE,8.586009680,3.6100000e-05,-3.6100000e-05,2.00,0.28,0.15,1.835,0.046,-0.045,1.279,0.064,-0.112
9597345,711.02,CANDIDATE,3.619309734,6.7540000e-06,-6.7540000e-06,1.47,0.06,0.04,1.047,0.022,-0.021,1.058,0.052,-0.060
9597345,711.01,CANDIDATE,44.699656300,1.1450000e-04,-1.1450000e-04,3.06,0.38,0.10,1.047,0.022,-0.021,1.058,0.052,-0.060
9597345,711.03,CANDIDATE,124.524522400,5.5360000e-04,-5.5360000e-04,2.69,0.10,0.07,1.047,0.022,-0.021,1.058,0.052,-0.060
9602613,2612.01,CANDIDATE,4.612250430,3.4450000e-05,-3.4450000e-05,0.55,0.04,0.03,1.037,0.020,-0.020,0.974,0.058,-0.058
9602613,2612.02,CANDIDATE,7.572998160,6.3150000e-05,-6.3150000e-05,0.57,0.03,0.04,1.037,0.020,-0.020,0.974,0.058,-0.058
9605514,945.01,CANDIDATE,25.847495800,1.7020000e-04,-1.7020000e-04,2.58,0.18,0.08,1.107,0.061,-0.029,1.137,0.057,-0.064
9605514,945.02,CANDIDATE,40.715561000,2.0960000e-04,-2.0960000e-04,2.90,0.19,0.10,1.107,0.061,-0.029,1.137,0.057,-0.064
9605514,945.03,CANDIDATE,66.789347000,1.1330000e-03,-1.1330000e-03,2.22,0.12,0.29,1.107,0.061,-0.029,1.137,0.057,-0.064
9634821,2037.02,CANDIDATE,5.477157180,2.1230000e-05,-2.1230000e-05,1.75,0.11,0.10,0.751,0.017,-0.017,0.757,0.037,-0.032
9634821,2037.03,CANDIDATE,8.562672660,4.3080000e-05,-4.3080000e-05,1.83,0.11,0.12,0.751,0.017,-0.017,0.757,0.037,-0.032
9634821,2037.01,CANDIDATE,73.757887500,4.3040000e-04,-4.3040000e-04,3.46,0.90,0.35,0.751,0.017,-0.017,0.757,0.037,-0.032
9636135,1498.02,CANDIDATE,2.421503410,1.5970000e-05,-1.5970000e-05,1.75,0.15,0.17,1.296,0.107,-0.100,0.998,0.082,-0.076
9636135,1498.01,CANDIDATE,5.833761970,1.8160000e-05,-1.8160000e-05,3.23,0.58,0.35,1.296,0.107,-0.100,0.998,0.082,-0.076
9650808,1970.01,CANDIDATE,21.964016460,6.9640000e-05,-6.9640000e-05,2.36,0.09,0.14,0.880,0.032,-0.031,0.923,0.042,-0.048
9650808,1970.02,CANDIDATE,125.602323000,1.1140000e-03,-1.1140000e-03,2.66,0.15,0.12,0.880,0.032,-0.031,0.923,0.042,-0.048
9655711,6209.02,CANDIDATE,7.729669410,6.3560000e-05,-6.3560000e-05,1.95,0.16,0.27,0.890,0.059,-0.051,0.931,0.057,-0.061
9655711,6209.01,CANDIDATE,12.714363500,1.1120000e-04,-1.1120000e-04,2.03,0.20,0.18,0.890,0.059,-0.051,0.931,0.057,-0.061
9663113,179.01,CANDIDATE,20.740286450,2.9650000e-05,-2.9650000e-05,7.20,0.44,0.26,2.208,0.078,-0.073,1.544,0.063,-0.075
9663113,179.02,CANDIDATE,572.376632000,6.2150000e-03,-6.2150000e-03,9.87,0.88,0.57,2.208,0.078,-0.073,1.544,0.063,-0.075
9718066,2287.01,CANDIDATE,16.092275180,6.1650000e-05,-6.1650000e-05,1.05,0.02,0.26,0.717,0.011,-0.011,0.731,0.032,-0.030
9718066,2287.02,CANDIDATE,28.906052600,2.3300000e-04,-2.3300000e-04,0.84,0.18,0.16,0.717,0.011,-0.011,0.731,0.032,-0.030
9729691,1751.01,CANDIDATE,8.689301216,9.8010000e-06,-9.8010000e-06,2.46,0.08,0.06,0.755,0.016,-0.015,0.792,0.032,-0.044
9729691,1751.02,CANDIDATE,20.997579680,3.3340000e-05,-3.3340000e-05,2.50,0.08,0.08,0.755,0.016,-0.015,0.792,0.032,-0.044
9730163,2704.02,CANDIDATE,2.984157711,8.7490000e-06,-8.7490000e-06,1.56,0.05,0.11,0.304,0.007,-0.007,0.274,0.008,-0.008
9730163,2704.01,CANDIDATE,4.871223664,7.6880000e-06,-7.6880000e-06,2.64,0.30,0.25,0.304,0.007,-0.007,0.274,0.008,-0.008
9730163,2704.03,CANDIDATE,8.152758850,6.5890000e-05,-6.5890000e-05,3.93,0.32,0.39,0.304,0.007,-0.007,0.274,0.008,-0.008
9757613,250.03,CANDIDATE,3.543919702,4.4940000e-06,-4.4940000e-06,1.34,0.06,0.06,0.595,0.020,-0.026,0.593,0.015,-0.016
9757613,250.01,CANDIDATE,12.282998287,8.0010000e-06,-8.0010000e-06,3.13,0.11,0.14,0.595,0.020,-0.026,0.593,0.015,-0.016
9757613,250.02,CANDIDATE,17.251213970,1.8140000e-05,-1.8140000e-05,2.92,0.28,0.24,0.595,0.020,-0.026,0.593,0.015,-0.016
9757613,250.04,CANDIDATE,46.827677250,9.7940000e-05,-9.7940000e-05,2.36,0.09,0.13,0.595,0.020,-0.026,0.593,0.015,-0.016
9758089,1871.02,CANDIDATE,32.376183000,1.3110000e-04,-1.3110000e-04,2.41,0.08,0.46,0.721,0.014,-0.014,0.747,0.030,-0.032
9758089,1871.01,CANDIDATE,92.729724800,3.9800000e-04,-3.9800000e-04,3.00,0.27,0.49,0.721,0.014,-0.014,0.747,0.030,-0.032
9775938,951.01,CANDIDATE,13.197206940,1.2120000e-05,-1.2120000e-05,3.59,0.08,0.22,0.760,0.015,-0.015,0.793,0.032,-0.036
9775938,951.02,CANDIDATE,33.652847400,1.0540000e-04,-1.0540000e-04,2.62,0.68,0.14,0.760,0.015,-0.015,0.793,0.032,-0.036
9782691,590.01,CANDIDATE,11.388402170,3.8100000e-05,-3.8100000e-05,2.14,0.09,0.08,1.025,0.028,-0.027,1.061,0.037,-0.047
9782691,590.02,CANDIDATE,50.698540800,2.6600000e-04,-2.6600000e-04,2.52,0.11,0.08,1.025,0.028,-0.027,1.061,0.037,-0.047
9787239,952.05,CANDIDATE,0.742957911,2.3000000e-07,-2.3000000e-07,1.69,0.42,0.15,0.572,0.016,-0.016,0.564,0.013,-0.014
9787239,952.04,CANDIDATE,2.896005211,4.3170000e-06,-4.3170000e-06,1.41,0.06,0.04,0.572,0.016,-0.016,0.564,0.013,-0.014
9787239,952.01,CANDIDATE,5.901278150,7.0300000e-06,-7.0300000e-06,2.22,0.07,0.07,0.572,0.016,-0.016,0.564,0.013,-0.014
9787239,952.02,CANDIDATE,8.752096910,1.3060000e-05,-1.3060000e-05,2.10,0.08,0.06,0.572,0.016,-0.016,0.564,0.013,-0.014
